title,price,link,search_query
"NEW - Cricket Wireless Moto G 5G 2024, 128GB, Sage Green - Prepaid Smartphone 🔒",$64.88,https://www.ebay.com/itm/186630471552?_skw=smartphone&itmmeta=01JPPWM0V58M94W9MKV0AQ014N&hash=item2b740aff80:g:fWsAAOSwQ4xnL685&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cIUiq7L64zfq5KyHxEr%2B%2F8%2FsUSlyn%2Bs5Fewx2d5yGrULa6bYGKsnn3vIGOznjrq0nixk9DcfKGXL%2Bggo%2FpshaTWu4ERc8FIOKLAP%2Bp9SiUTrWS%2FSIz9ENChs1zdKH7KcEh1N4pXz7pkloNbMuVMx4BDtxHSG38ZNtQgGhpHLLrYjq39qEDX7J2iS23fXxyDci1enNKkCosUr2%2BvXG3N5hZUWKZaOGI6u3%2FK2yXIyaEarIZ7Gl%2FhCLTqj75PCAbM4FrxIYgowiMhLYOGpxHcazS%7Ctkp%3ABk9SR4aO0Ny1ZQ,smartphone
Oppo Find N5 Foldable Dual 512GB 16GB RAM Global Factory Unlocked GSM (White),"$1,929.99",https://www.ebay.com/itm/167359861028?_skw=smartphone&itmmeta=01JPPWM0V5E9PGPR7SY6SS4RMR&hash=item26f76cd124:g:iKEAAOSwh-Jnyiew&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eMw%2Baq8l8ctmy4AYyhSwwSo5OBDwj9hGJJJf1nCK4KMzeGBqemvrM0ZTcg20CjZrBjyYuYX9zZbgfWBeSJHmjrcHkbCBxP1gn0GYCwvYOHLMhEGvQTqTFO8WgoQaH4Ts7WFgxV8V2YEpsZMt2EPXaCNFyIAeARZYTp036czVmfBq4ixwUeMFxvIgJOWoz4qr%2B9i0nxLHS5MXQTrVHFszbjh%2B0aTj57HpsEp%2Bxm792V7INvCu2bRF8Iv%2FFeswGCfcs%3D%7Ctkp%3ABk9SR4aO0Ny1ZQ,smartphone
"Fairphone 4 256GB 8GB RAM (FACTORY UNLOCKED) 6.3"" 48MP",$329.99 to $349.99,https://www.ebay.com/itm/196145784812?_skw=smartphone&itmmeta=01JPPWM0V5CQKMBMW7RSF56V1E&hash=item2dab3327ec:g:ffQAAOSwSsBlhKNs&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eMgjd1pNz0fj6yKbHJGc9rEumfKLyUxLhvbVMYUvNMRv9YkrralJk9lcRxxpFnVZ7SdbVUMYqVEyCXGXsavrZ1OI9uNXzD1wxa7PNPIlA1y5oihhsCBBLuLc8s8JsZobnAg5RWj0jKjIwZ2BH2IwzH2hPzdZDBdi3%2FHGdzba13IZTJkj2DSHATyNUVr%2FtlXUAS39A2gZrw6aLCVajhEhWJxHwJ7NWpCVLqN4vPCx27RWNezWEulRWdpP%2FwJhQ90Rk%3D%7Ctkp%3ABk9SR4aO0Ny1ZQ,smartphone
New Sealed Samsung Galaxy S20+ Plus 5G 128G/ 512G SM-G986U Factory Unlocked,$206.88 to $300.00,https://www.ebay.com/itm/297109511898?_skw=smartphone&itmmeta=01JPPWM0V5SJXE92312Y7GJJEY&hash=item452d1b5eda:g:cAAAAOSwaLdn0rCj&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eMn690EVhCTI2DKj2pCXIt1OXcgOHdZfZHevNK4pEGbwiE5GpYqa2EwuU2Pnom1yKa2T%2B76f9hM%2BHis4H5TFuMgKvRMcRZ8WlxV%2FG1MzUeTg2F%2FbI8e5%2FEb6uWVRAyn1zI%2F0sKEW904Znv5mdILcDsIrwLh%2FGkrWSmielglw7mnodetsKnVGhRCmYl8s3WsLvDP8MkbupRjtc8UiIbgUjzpFVmrCIuM8nh3eG8AyhAQ4eHJd0eUrk8aXcmGHiKLBLb1AW%2FNbvW6f0OINaoBsIHTmc4ILRaVaks9WNYrc6NZg%3D%3D%7Ctkp%3ABk9SR4aO0Ny1ZQ,smartphone
✅New Kyocera e7110 Duraforce Ultra 5g UW Verizon Rugged 128GB Android Smartphone,$274.99,https://www.ebay.com/itm/296165733675?_skw=smartphone&epid=28047795676&itmmeta=01JPPWM0V5NEK2NNMMDDSZX23D&hash=item44f4da752b:g:XHEAAOSwEM1lOptD&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ef7XQLUErfpvA%2BhQ4hGy8nWpGrRsZ8ajQsGWG%2FmZE%2BMxju3qpMX7IT2ZSRH3S8Yp47SYrkje4GWFOnHfZe%2FbzOq1SiQ4wj9W5d9LRBPY2HaoSiy9EbvUWgAmpfBmOakiJOPvuuyK5rYAUvySssv1%2F2Yhq5HJualKL0bgdC4qzEWwdvxe6onV4HUNRqaISlZQcYqO5xrg%2FaUBKSztXJnBmkimRiqb9LPtawXIUnNDcOeriIeF95PpFQQPQMG5lkcuwi%2BuJv70%2Fk6ncgZs6sSD%2Fy%7Ctkp%3ABFBMho7Q3LVl,smartphone
Boxed - BlackBerry Classic Q20 SQC100-2 16GB Unlocked 4G Keyboard Smartphone,$89.94,https://www.ebay.com/itm/387596283053?_skw=smartphone&itmmeta=01JPPWM0V5X703H132T4V0PNMC&hash=item5a3e89ecad:g:YKYAAOSwd7JnRpXH&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cMd36sVKsb8a7DkSq2ecmli%2Fw9Xsu06mmB1caALH1DhgMb%2BIX6FxyZMAsaBCr4QTW6LSl5QKXuPLUhGsYdNW5nt0pDlTzcHULcZ2uoiQSiJShP4fHz6Hw0u0f6vC0dCX23QDfqBKUa9Z%2B7u7Wpfm7TiOZfAdkk0n2JvFyJdFiQK9GOm819hwfMpHWO5mOHfNkNdBVtXnEXmv3cJLHI5dkeDet1GMglySxMzLKhm5%2FpureXBoPHfJM5vk7UfHjl5rP6sxcvv93ydBuq9dzdDDT1%7Ctkp%3ABFBMho7Q3LVl,smartphone
22000mAh Ulefone Armor 24 Rugged Smartphone 24G+256GB 64MP+64MP Night Vision NFC,$359.99,https://www.ebay.com/itm/126706466921?_skw=smartphone&itmmeta=01JPPWM0V5KPYBRNTY58Y6E0K3&hash=item1d804b4069:g:K6AAAOSwFsdnACKd&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cu5GpvSiHv9Y%2B2ipmlS2c4HF9yrTootUPB2QyKeiqGmbzLRorxKTosd7wtJdNwuuehZloEG5UJ3MaKv8hMZLUh0zm0WPqSgTMomkAVOYt8%2BIDdko2rIv1kSDY227JbuZJnMFyWx%2BqlMwG%2B10HGujbZq28WL5TpU95fj0tEujW5txBqNYzqYGRfmh5zbatWVm%2BDqK%2F2QJj%2FMCORkanbXhV4ufwlnr4Rl8ZaZMvO2le6Y2EBIfKzQC1%2BSkKXLhiJLdvhzmBah90YG7noIBAbdtHrmFiBn33Y7XwYBaqBJpljCA%3D%3D%7Ctkp%3ABFBMho7Q3LVl,smartphone
"Unihertz Jelly Max 5G Mini Smartphones 5.05"" 12G+256GB Android 14 100MP Camera",$399.99,https://www.ebay.com/itm/126829562399?_skw=smartphone&itmmeta=01JPPWM0V5CNWY9YWV4RRQH0FN&hash=item1d87a18a1f:g:Mq8AAOSwWnBnXGmu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f4nMyqhU26zYYOEVUQuM%2Fy3u71VL3BYjLpnMjf0ZfnFlhvDfmmoRCKsv037bfNyH623kk3pKN5xYKNTuF6b%2FiZkES9YEk%2FWhEmI1Lkxa44qr2YFIq7ljUSZIdhFdq1QbFUYdlxdE7tN3h34qpR32Epyjm0IEN3YgqrjdnU0f3njuDGsslzIsIoOxbYbl8VnWfFyHgyRnQfadrdlj94HFDwarr6ZJ09DtI1ml6C2tNCmb80mijBwL0N131XzJA0Gx8zTkwv%2B2jV1i9uJHraA0L1%7Ctkp%3ABFBMiI7Q3LVl,smartphone
Motorola Moto G Stylus 5G(2021) XT2131DL Green (UNLOCKED) 128GB Smartphone,$89.98,https://www.ebay.com/itm/226498521193?_skw=smartphone&itmmeta=01JPPWM0V5E74RQ1MSBNSWHDHJ&hash=item34bc5d2869:g:53oAAOSway1kLgvD&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dXUkomwcK7I4Qtsct3XK1TSvrVHZELvpJZosuy8AjOiD6dFbFekb2n2Ffea63%2BXfHwQKO1qKUjO8h6fDW3U%2Bdd5ub78%2FqCA7hL9Z8k9LRj61haw9f%2BRXEFlfLD5d9ugUiOB11G2fraaeQFwI2dZTk6UbSklajcz1mdmlW%2Fz%2BkJaXKBodJyw2C94kqNPASV9Si1A0RFJldx983aoiTyr%2BjV9ZFgcYsPhw%2Fenu41r7J3ag%3D%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
S23 Ultra 6.8-inch 8GB + 256GB Smart Phone Android Smartphone,$63.60,https://www.ebay.com/itm/387709117730?_skw=smartphone&itmmeta=01JPPWM0V57PJVFP2H156GW6JE&hash=item5a4543a522:g:nEMAAOSw9aVnhkKQ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e0LIar%2FYnKPnfx12k6xi71bKbeRCpbzhtDDTqtKxTXv2miADcwb3g2kNKNOjgq8C%2FqYiKPQgccx3m8zWqZbJR0FVq9NG8pDbkWTEzGoOt7f3CcR%2BhwMRmjeQ9V0wZmqlf4%2BzEVY7JnomRzQKTQyCWUMUGwGslwSMOYqwFA%2B6XmgT5mNFqfWmPv%2BSMSgJtkvfN5BsvY1mU48yRoy2qG7Ot4C911wTtwrhn0mHDxqRg9Ew%3D%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
(Purple)I15 Pro Max Unlocked Smartphone With 6.53 Inch IPS HD Screen For,$63.50,https://www.ebay.com/itm/355281086799?_skw=smartphone&itmmeta=01JPPWM0V5CWDGRDWGJNWSFPW8&hash=item52b867294f:g:TI0AAOSwapVld6rP&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dBvH1TuYTTE3HZwsEvze5l4RMkox3wR350TTtPU88AyBnpsV%2BSK0whOkTLcNg8UR7xcpswyGng6PHBz9oZqKKoNWSqc0Yf1RyzGS2UfyprfrWc7%2B1gG82hY5ByUA5ihLaY4JM4%2FJog1VRJBH30WbL4AnThMtT3epvQtSPxcSdkx8oWTCVpuNrGX%2Fn1pvgtGPRHzCVdy0lt7cf%2FudHRLxR%2B%2BTz5fSN1IBzX--9glMbqL5x%2BrZRjRckcFl9mrNo3KTH29amviUhdgndp1mJWmvwR%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
LG K4 Smartphone,$42.69,https://www.ebay.com/itm/388102784780?_skw=smartphone&itmmeta=01JPPWM0V5PBVBF5YXK5CMXJEG&hash=item5a5cba870c:g:gCIAAeSwZMdnsNSX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dkTXZjzBCHwZGRP%2FM1UFskc%2Ft%2F1LtdqcxaQLWy4ijWsnHP8I7obYKtdjhehlNeeyNYeKLpd3xFID2J1w1Vywz7lbo3xUcnzQU34juYXhGq5UTyI2pcprAFGcWBQ6dkOKnigP7tpOqUz3yQRhMIH5sTScDX1LhG1suwI0veoPrA0vb6DVvH22a4gPWWnJnIESNFbOm8MMezggz8vsKUVdkyRp32lviF8c5JrqJjKt7OSj2nJjE52Tz5NKegeAweB4Jdl3ejMdhlyArCmR75lBMu%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
Tracfone Nokia C300 + 1 Year of Service with 1500 MIN/1500 Text/1500MB (Locked),$59.99,https://www.ebay.com/itm/285672227074?_skw=smartphone&itmmeta=01JPPWM0V5RNPQQJKNWB0VH6PH&hash=item4283644102:g:FssAAOSwWntltB-a&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1etYBa5z4k1DNI7tGtvC7rMVb7kWpAYqbW4vlrws7gODxGn2SThN0mSOG05rDatS8JIiEYihrSohYNxO9WkgVWEWYnptYUmeI0JdCjjeknWc55JwEr1klDWr1zl1bNxZBUz6KNfZyj436PyOlESbpAT0gFcj6lgizMZ8IgqZmUSRNPY%2FvNVSlPNUIU7VYdES3zJc8y44xTTY5SluAyvhw74YBhVA1Ui2hMff3uevqUMJaPIe1QWjatrOrPa7tRxLq7kgQmFlKPisrZnv%2FKJZBWx%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
TCL 50 XE NXTPAPER 5G 128GB T614J Unlocked - Excellent,$119.99,https://www.ebay.com/itm/286148789696?_skw=smartphone&itmmeta=01JPPWM0V559RW6MX2X1RWAR4M&hash=item429fcc05c0:g:PXEAAOSw2VpmpWf1&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1e8MhGpJ2qw%2BZ4IBXkJhy%2F75dAyDu%2Bojudk2ujOVC2%2FgtAoHsBU3M2avGtFltzXgHiHFu6mbsBxO7uhaIKCwI7E%2BWPmIHRRG671BpYkcECIdu8jIKRpEk8D0XLDRjymw1kJBDRfJnPacUD3P7G7%2Bt%2B441EWXLIS6x3PgSDFe6ZN182hh6LShUpbVyL6V785ku32CtP%2FIvEwCbthk4yBNfLTz6ti5r6ZrT1JRKiNbVMsXOzWgSanZXd%2FF7FfjYPWIjw%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
✅New Kyocera e7110 Duraforce Ultra 5g UW Verizon UNLOCKED Android Smartphone ✅,$274.99,https://www.ebay.com/itm/354633367986?_skw=smartphone&epid=28047795676&itmmeta=01JPPWM0V5N31JTEKVKNSR5YEP&hash=item5291cbc1b2:g:XHEAAOSwEM1lOptD&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e6wjvjVsXGqxtgYLuG7eAL%2B%2BXWXvlMHI39YFYSxWp9N0iK%2FQ709ntMfs%2B8lfdmJB6Rp3c%2BI1yatkJL%2BZGQTOdRqJ4qXM2neQJ41VGcCbr7eo6BAoSXaS697SaDiI95GuUf90E2yw5OcGv4wzGWF6XRLYJflteSQYiGcS0rfg5U7rovcZaUThm0eSUNXV800AkMW5ok118ec%2BQWA7YTVQIeWMe1tE6HwptRd8VE086T%2Fhyh9k4PmUXazT%2FkmL8mfJCsTXYNb%2F2w6k0V5HLWQ7Rh%7Ctkp%3ABFBMiI7Q3LVl,smartphone
UMIDIGI G5 8GB+128GB Android 13 Up to 1TB Unlocked T-Mobile AT&T Smartphone,$119.69,https://www.ebay.com/itm/286030364728?_skw=smartphone&itmmeta=01JPPWM0V5VXVQC727PPMMN2CG&hash=item4298bd0038:g:LvwAAOSwXU9mzFQf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dW4pjyk90sAvTy3XyydOiItmSe8lDzoG%2BtoKIG03EW57knUuG6QSqyIU9tS7pCNpTIGKMAR8DOdSOXiuGuiXMGuiLYGRox3i%2BBw4sfcWLCpJYNInIhBfgdlfU6mNLVISvld7mCBEv5mIUloo3DgFw%2FGkcftFgxh8C9Vov9EJ0UIRlXaaFwQ3nw05LolM4KWYg8khXhIBITWsiXwfRMywIBOI%2F5L6jpYxbXwW8NQYy3PQTRet4szQK2CxbE5QIX17tz8Pqy4B5pOm6aM%2FECrDia%2BRas0rZwuAQy4JFA88iqAA%3D%3D%7Ctkp%3ABFBMiI7Q3LVl,smartphone
( Unlocked) Samsung Galaxy Folder2 SM-G1600 Dual Sim 16GB Android Smartphone,$88.11 to $93.10,https://www.ebay.com/itm/405222844174?_skw=smartphone&itmmeta=01JPPWM0V594HKXFHC90DYH738&hash=item5e5929e70e:g:nMQAAOSwFkBm4UsW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eiaHMPCgB0COvUxLTNbtewCAHlnmp%2FsbhEUIN3fRB5fBOKcYvo8hGpazRk2k7zRJ8ECECIkqlXTx7QkW0djXhP3NLVz%2BxXP2PxWbUrfqQUzXVm%2Fr1cVrY17LLTn3BAL%2FMhuGIrj0aXH6UwLk%2FHcY7gceNyiW3BtKEFkhIXYYj3QygxoPGhiSy6EAitFPl25AvH92nTo%2FsIs50kZZVBvGWZuZeS%2B6pwgEeCwU7zmEScGg%3D%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
📱 Apple iPhone 5C 8/16/32GB - Unlocked Multiple Colors Grade A IOS10📱,$22.00 to $31.00,https://www.ebay.com/itm/334971128868?_skw=smartphone&epid=168464981&itmmeta=01JPPWM0V601S7X1XNPQSX9HE6&hash=item4dfdd5cc24:g:ASMAAOSwPA9kyLaB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cPOD8oGHWmeWIZoVgBAuWdrr%2FRcBVpRFbAoxwMTogKTBlJ1TbWpwhbsNDL2zZe4u6Hc5w8cg50fKCpU8HMi5f%2FzWIgzggMwxxIKdnanm3G51RY0sYl6WYg1jnJusnT2jjQBgY9BMb2xtxFzh9bwMfdK7yEqPyi56sONBRx49BOiC%2FnT8tapqV8sxeztkXzKUHvbBGHU%2Fk1HARburwOnEYjitHCf0Q7P%2BhPOrMd7KcAdW%2BnD9%2FCS%2BcKBaOP%2BoVLmqkVBhuyKEx6IKgjaE5Qxmon%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
Unihertz Jelly Star Smartphone Android 13 8GB+256GB Unlocked With LED Light,$179.99,https://www.ebay.com/itm/205353989072?_skw=smartphone&itmmeta=01JPPWM0V65NAKY1AFK5SDV19B&hash=item2fd00d33d0:g:4KUAAOSwrRNn1Mla&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fGN9YIqN1ID16ogcXyOTRsaFJr8wZjbAuuaZlCnzWJgkqp8ccZ2rSnzVZUf%2FGISBUztD1GoegE7N71oWcrNXme40aQJTIAHMrfp5ELxK%2FfxABHOeL12%2FWN9rTRLWRcHSlKVScc8p6z5NMTOWTqRhp4zRvn7iA%2FoP2y5MwYYXsU1kM%2BWffsTT5Dw6B6h1QnmcnoDG6o1BaUiePlQjs%2FVG6Mt2uLCToGUl%2F00hRkFgm4NeS6JInpgY4fY5An%2BYsN6PE%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
"Apple iPhone 5 5C 5S 8GB 16GB 32GB 64GB Unlocked 4G iOS mobilephone, Tested GOOD",$27.00 to $58.00,https://www.ebay.com/itm/197106871532?_skw=smartphone&epid=141161767&itmmeta=01JPPWM0V619W6X673GCZBHTC8&hash=item2de47c2cec:g:LksAAOSwY0Nn09NK&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f8IzhdHFtt0y8uXB%2BVJdxmWUiPCG36ShzszlKfz2G2PjoiiDb0esQy8sIRQ71q%2FCbzBVxLErnNfI89icBRFVREGqitFp7M6KTKB3Nffa8z0f7Ua0dK7Ky0oLiWiUVB%2BbNaPlvAS8cVnJjwgkpWvnUb1J2Ff6%2FQg0GWzvPbs4c42sd5TYpAuBLpRXOmuISTNO0PqOXT0s3xKRAU0yMXsgMAwed%2BXeHZStRRRMbtfNZtdQ%3D%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
"UMIDIGI G100A 4GB 128GB 6.9"" Dual SIM 6000mAh Android 14 Unlocked Smartphone",$110.19,https://www.ebay.com/itm/176778983551?_skw=smartphone&itmmeta=01JPPWM0V65BHXPKEGWA6EX0RS&hash=item2928d9387f:g:VDEAAOSwkOtnfez-&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dyeoY%2F4IbpKMGqPJ58cuz2MTyQm8DLfYu%2BbQIVIW5%2B36y66cwncS2%2F1ZNubLqjKMbGlYzc3hpRPoxUgNyfvbrR5kW%2Brc6JBhhZGrvk3KRCpqhbUc1PT7w8ybxyh45A5ZsK2DSh5MPyQuRmC76gHR53pfwjo3uZ%2FwdUhXK9dgcidjKzIlApKknTPeEnPQK59UOz7epeZgkIgZ3JnjTzMKua25Y5zMoc22crJSWOX6WHWD%2BlCva3cLCBL4Ym7XPssU4%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
(Purple) 6.8 Inch Unlocked Smartphone With 8 Cores 12 8GB RAM 256GB ROM,$80.29,https://www.ebay.com/itm/145476057965?_skw=smartphone&itmmeta=01JPPWM0V6Y7W5AFV0N65XA5JA&hash=item21df0c7b6d:g:5hcAAOSwDKJlg38F&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eG82NROc1rWj5dTqG7pjhkvbpMkQeqXxfCOssDqKUjavDc0%2FryDDLWvJaveD%2FKFibWrqcrAp7HkG2PFpnDPW82m8NF03iLnkJP%2BcoDY17qLUyFl%2BsP%2FpYY3OZNbXYrRR8hHLV5Ffbg%2Bq2Gb%2F5n%2BC0%2FuLJf9oAB5eFo%2BFTJ8qLP4s6VJbw1kKTG4Nt28eIRv%2FK6fVcRiIacJtzDY%2F0y5fpEqV6Sj%2BCzNmfAfF6Sg7CHIQ%3D%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
Android Smartphone 4g RUGGED Cell Phone Dual Sim HD LTE NFC WIFI RAM 3GB,$2.74,https://www.ebay.com/itm/235997575362?_skw=smartphone&itmmeta=01JPPWM0V6J7BZT31DNYP8C11N&hash=item36f28d38c2:g:bDAAAOSwwBdmhm14&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dyWARauXk4gZ56d09%2Fg0%2B4v2JSI5PV7xILQshqkHtVoRQRrcF4Q59rNXKKAfayRbVU3wkrZ3kypNTYiDFHlxuRsJ6EMjq0FuHg33P2rEV%2FMqQ%2Fh0BzbjBJIwBCWPeFA6PLgab6vGCvuGbmK0JyAR7cIdPKN3O6iUY3o9tp43M6e%2Fl6vnfVTBkHQA1JeN6REbKk8gS8nutmMVqfdnyPQQupS66A6rInLC1pQFZPqPWk4A%3D%3D%7Ctkp%3ABk9SR4iO0Ny1ZQ,smartphone
Samsung Galaxy A15 5G 128GB (S156V) Dark Blue Total By Verizon Sealed,$91.00,https://www.ebay.com/itm/156804898203?_skw=smartphone&epid=2342513496&itmmeta=01JPPWM0V6S21F7E6ETTWEVBC5&hash=item24824cdd9b:g:xZMAAeSwt7Rn1YVE&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dakDNm2AMv4g9NnsEKlGlHlFfS9RPebhwwWGyB%2FE90igKmwpwLWtupzEN6neNhLzXoV4Qej47Stgv%2BFooxfgY1bileAxR%2BEXSiCT%2F01wklA3y%2BEuLHE0mKB%2BIpsavaNpkdscyK76GA3eE2Mprf%2FWjnjwbT0VkKe85p0SrmTOe4N82J1UAqeGf%2F6aGN3En74MrN73hsJEwG7A5Udc%2FxRQts8IIVEK3%2F1qtllQO2kWgDYlT9J1Lzrv7k3xAAQzAWdkzN4ngzRqjgpi%2FJ4NEiS9%2F2%7Ctkp%3ABk9SR4qO0Ny1ZQ,smartphone
Samsung Galaxy S21 Ultra 5G SM-G998U1 128GB 256GB 512GB Unlocked Very Good,$227.95 to $320.95,https://www.ebay.com/itm/355617812180?_skw=smartphone&epid=22043687761&itmmeta=01JPPWM0V6MNZ2FA9M20KZW4RC&hash=item52cc792ed4:g:i9MAAOSwZVtjmiqG&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fHCH4B2L3G9b6%2Brma6KczDHK7%2FDBViVzOpKfs1kUWkeJx4TPwtlHjgEogy3Fz8OhWAKk4RYlwWEN6f%2FrofLc2rAhm92oi1i8Uzr%2FeTMXbk2S9XOX6ba34pN0mzoujpihRDj%2FN853BxwWfx4uc%2B5NhGPCFq%2BCaV%2FASG8aLTBgDodVtHqgrZzSjw0I%2Bcgq4yYRQPnRV7yWPzEBsC38qh9b%2Fj1gKK5v6BnStSf2Bk96tj1iMcSgHx5DO9ew7HyszvbU4%3D%7Ctkp%3ABk9SR4qO0Ny1ZQ,smartphone
Samsung Galaxy S21 Ultra 5G 128GB G998U Unlocked - Excellent,$259.99,https://www.ebay.com/itm/255020221191?_skw=smartphone&epid=22043687761&itmmeta=01JPPWM0V66Y9TQCWQF9HPAMY7&hash=item3b6063c307:g:XsYAAOSw5ElnKotF&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cPQxdiyj8wmbs2AZEwYU5T%2FGTE17NLDQdKbRMGMZFyCEVFYvBd0a8TYBPnc1aa8GNYRQ3dKOjTI7XXfZ%2Ba0SIvm10vjjGGHyfmJFGTdD6xIN3NCk1kyEU22nT7MvhmifkNQWg0xrMwAW2t39%2FNX5PVu7%2FAmPB2cSUm%2F8OfXMqf2P%2BDgxOusxzsSCxQwgCNIocIcy146UHo%2FIKRWyQr%2FbsmE8pOa8ZsSm6Jp%2F6kSLryC%2BuLg5Mplsu9uTXlTNJgQGA%3D%7Ctkp%3ABk9SR4qO0Ny1ZQ,smartphone
"New & Sealed - Boost Mobile Summit 5G, 64GB, Blue - Prepaid Smartphone [LOCKED]",$54.95,https://www.ebay.com/itm/185459161851?_skw=smartphone&itmmeta=01JPPWM0V6WPY18HTXM8ZXD5R6&hash=item2b2e3a3afb:g:~kYAAOSwxZhnI9So&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fSmrdR6PsK2YKvekSm32HaEAjsFNkHW9ZeQy6YTyoiiAD71Ve5Q57l%2FxJeYUVf1bS7x5xspO%2BHrhui1MIf4ykxYaPyV0wjFnzj2fJqs8voPbBZDge2OSIDYUG1EaVJIla3KQXHLZmw%2FIDxKG5uRZ6iU9ttK6acTJzQbzUTNDrguR6QiCs0apkfxxR39TkT45SvaVum10uR%2BEK%2BAnJ9TPjsnhuWpKQ68TU0gwQLyCY07VyNTGQJctmAtZdYL5fM%2FKFUe99VIE41A8PcEQ8iknnM%7Ctkp%3ABk9SR4qO0Ny1ZQ,smartphone
Apple iPhone 11 - 64GB - Fully Unlocked - ALL CARRIERS - VERY GOOD Condition,$194.99,https://www.ebay.com/itm/224785456700?_skw=smartphone&epid=3065005785&itmmeta=01JPPWM0V657ZPY2358TBR7X97&hash=item345641de3c:g:uvoAAOSwTiplmuQs&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fdQ9EbAS46pKPqgYbIh43GjYtrhq3YYLnyKo6I%2FPSRKdOPjiCFsQAfU2FjdEeKWrrydxf2%2Fpc38KMAZU6epx6e0SOzrpxZfTGdjYvnhVLsIurCAk3aCV3VqJShswhHjYPMPS7u3MbFlGHpdyaSvZFUr14XRjs0J21CUZy4VQcVajVIsc8SxIQy4Q9tXhDr%2BDeV5HxEkLsGGR%2FdpCZXjG82z%2B86lUJEPDZDom71--zDciSXx2McNe0rmTXLwUGFG7M%3D%7Ctkp%3ABk9SR4qO0Ny1ZQ,smartphone
New Samsung Galaxy A06 64GB/128GB 4G Dual Sim Unlocked Android SmartPhone,$98.68 to $119.60,https://www.ebay.com/itm/196744680205?_skw=smartphone&itmmeta=01JPPWM0V6P64KR1DWW2GVTG6Y&hash=item2dcee5930d:g:Y7sAAOSwwdJnbTuG&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fKkI7eG5wr8SKnRoyQL%2B%2FGo2n67LRvhPV7dgBZvPDuHPE1jPk9dEAIw5WSMQ5IxGmj1AWTu%2BNLsmMgSOsQbxCvCo%2FXbP%2BgGi7h%2BjJ0CIlfW2LDQPPVMigVytCV2xMU2Gv%2FOFkq%2BlgqUxOio%2F1c8ijV9sbUOC9S5slrpOnfrwCsnYKwQM0Uiw3qiZ5A5PP%2BhAudmIN4sP%2FjcLKGFDyLZvaAtgqqXubqbKK1CdTHGeMMEQ%3D%3D%7Ctkp%3ABk9SR4qO0Ny1ZQ,smartphone
